2026-08-07T10:28:36.867377Z | LINK | writer address 172.19.176.1:45016 read back from WSL default route (ip route show default)
2026-08-07T10:54:34.888988Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T10:54:34.924132Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T10:54:34.932804Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T10:54:34.940119Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T10:54:35.124296Z | MOTION | MOT 1 1 (present=True, observation valid=True)
2026-08-07T10:54:35.723751Z | MOTION | MOT 0 1 (present=False, observation valid=True)
2026-08-07T10:54:39.273603Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T10:54:39.281847Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T10:54:39.290491Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T10:54:39.323515Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T10:54:39.334004Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T10:54:39.344676Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T10:54:46.923574Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T10:54:46.973780Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T10:55:11.973648Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T10:55:11.986605Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T10:55:11.993311Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T10:55:12.023967Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T10:55:12.033451Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T10:55:12.040787Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T10:55:12.223413Z | MOTION | MOT 1 1 (present=True, observation valid=True)
2026-08-07T10:55:12.773413Z | MOTION | MOT 0 1 (present=False, observation valid=True)
2026-08-07T10:55:16.373446Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T10:55:16.381109Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T10:55:16.391851Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T10:55:16.423351Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T10:55:16.433329Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T10:55:16.446005Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T10:58:53.368436Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T10:58:53.418471Z | SILENT | mot: sending again after 0.099 s of silence (2 ticks)
2026-08-07T10:59:45.417932Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T10:59:45.468200Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T10:59:49.067859Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T10:59:49.117890Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:00:22.518560Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:00:22.568157Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:01:59.716804Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:01:59.766477Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:02:25.917388Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:02:25.967433Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:04:17.518273Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:04:17.568376Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:05:25.319139Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:05:25.367840Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:05:55.616824Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:05:55.667276Z | SILENT | mot: sending again after 0.101 s of silence (2 ticks)
2026-08-07T11:06:05.815969Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:06:05.866149Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:07:00.515548Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:07:00.565563Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:07:20.365073Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:07:20.415040Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:08:09.213676Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:08:09.263402Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:08:26.163337Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:08:26.213981Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:08:34.052170Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:08:34.102262Z | SILENT | mot: sending again after 0.099 s of silence (2 ticks)
2026-08-07T11:10:05.699413Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:10:05.749547Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:10:13.649487Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:10:13.699536Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:10:43.299575Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:10:43.349640Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:10:59.349661Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:10:59.399504Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:12:51.300860Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:12:51.350701Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:13:16.500576Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:13:16.550700Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:13:32.200668Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:13:32.250627Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:13:46.800615Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:13:46.850565Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:14:04.750397Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:14:04.800277Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:14:47.550285Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:14:47.600398Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:16:39.244918Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:16:39.295203Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:16:53.445003Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:16:53.495168Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:17:05.893716Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:17:05.943848Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:17:40.842459Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:17:40.891963Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:17:48.141926Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:17:48.192007Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:17:57.994858Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:17:58.042104Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:18:13.591256Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:18:13.641172Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:19:11.288295Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:19:11.338362Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:19:15.188259Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:19:15.238401Z | SILENT | mot: sending again after 0.099 s of silence (2 ticks)
2026-08-07T11:19:30.888394Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:19:30.938455Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:19:49.938212Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:19:49.988204Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:20:51.337021Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:20:51.387178Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:21:10.236369Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:21:10.286334Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:21:39.286084Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:21:39.336570Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:22:13.686390Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:22:13.735729Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:22:19.385863Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:22:19.435875Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:22:51.085104Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:22:51.135293Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:23:02.835364Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:23:02.885557Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:23:36.733201Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:23:36.783227Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:24:14.581563Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:24:14.631424Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:24:30.031649Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:24:30.081391Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:25:07.680859Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:25:07.730880Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:26:29.030938Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:26:29.081038Z | SILENT | mot: sending again after 0.099 s of silence (2 ticks)
2026-08-07T11:27:14.280202Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:27:14.330209Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:27:22.530200Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:27:22.580330Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:27:29.580273Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:27:29.630173Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:28:10.178388Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:28:10.228338Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:29:04.027012Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:29:04.076887Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:29:30.676799Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:29:30.726858Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:29:59.175974Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:29:59.226125Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:31:15.777833Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:31:15.828029Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:31:26.128011Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:31:26.177906Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:31:37.475632Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:31:37.525594Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:31:52.525729Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:31:52.575648Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:32:38.422830Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:32:38.472836Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:32:51.322757Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:32:51.373858Z | SILENT | mot: sending again after 0.101 s of silence (2 ticks)
2026-08-07T11:32:55.322712Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:32:55.372856Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:34:00.425357Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:34:00.475361Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:34:53.324889Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:34:53.375250Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:35:17.973113Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:35:18.023201Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:35:23.223005Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:35:23.273454Z | SILENT | mot: sending again after 0.101 s of silence (2 ticks)
2026-08-07T11:36:14.969556Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:36:15.019834Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:37:07.214158Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:37:07.263920Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:37:15.463837Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:37:15.513761Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:37:32.613845Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:37:32.663918Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:39:06.206351Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:39:06.256428Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:39:28.506409Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:39:28.556272Z | SILENT | mot: sending again after 0.099 s of silence (2 ticks)
2026-08-07T11:39:45.654510Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:39:45.704452Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:42:03.693884Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:42:03.743926Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:42:15.791969Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:42:15.841853Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:42:16.491820Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:42:16.542465Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:43:56.538732Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:43:56.588899Z | SILENT | mot: sending again after 0.099 s of silence (2 ticks)
2026-08-07T11:45:00.686688Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:45:00.736294Z | SILENT | mot: sending again after 0.101 s of silence (2 ticks)
2026-08-07T11:45:55.631732Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:45:55.682050Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:46:39.230363Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:46:39.280141Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:48:40.273874Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:48:40.323593Z | SILENT | mot: sending again after 0.099 s of silence (2 ticks)
2026-08-07T11:48:48.023533Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:48:48.073688Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T11:49:53.720440Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T11:49:53.770942Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
