2026-08-07T06:44:56.361823Z | LINK | writer address 172.19.176.1:45016 read back from WSL default route (ip route show default)
2026-08-07T07:22:30.097036Z | SILENT | a: sending again after 0.150 s of silence (3 ticks)
2026-08-07T07:22:30.108950Z | SILENT | b: sending again after 0.150 s of silence (3 ticks)
2026-08-07T07:22:30.124702Z | SILENT | mot: sending again after 0.150 s of silence (3 ticks)
2026-08-07T07:22:43.648363Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T07:22:43.698149Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:22:45.748114Z | MOTION | MOT 1 1 (present=True, observation valid=True)
2026-08-07T07:23:01.498213Z | MOTION | MOT 0 1 (present=False, observation valid=True)
2026-08-07T07:23:51.298363Z | MOTION | MOT 1 1 (present=True, observation valid=True)
2026-08-07T07:24:05.799258Z | MOTION | MOT 0 1 (present=False, observation valid=True)
2026-08-07T07:24:38.699393Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T07:24:38.749380Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:25:05.899971Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T07:25:05.909041Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T07:25:05.917166Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T07:25:05.949908Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:25:05.959163Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:25:05.967225Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:25:21.849945Z | MOTION | MOT 1 1 (present=True, observation valid=True)
2026-08-07T07:25:29.749866Z | MOTION | MOT 0 1 (present=False, observation valid=True)
2026-08-07T07:26:15.098709Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T07:26:15.149542Z | SILENT | mot: sending again after 0.101 s of silence (2 ticks)
2026-08-07T07:26:17.448658Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T07:26:17.498698Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:31:06.853777Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T07:31:06.858717Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T07:31:06.868758Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T07:31:06.903930Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:31:06.914848Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:31:06.925124Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:31:08.053843Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T07:31:08.060505Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T07:31:08.071042Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T07:31:08.103724Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:31:08.114653Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:31:08.125428Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:31:09.203720Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T07:31:09.219492Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T07:31:09.229278Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T07:31:09.253775Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:31:09.261343Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:31:09.268926Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:31:09.303835Z | MOTION | MOT 1 1 (present=True, observation valid=True)
2026-08-07T07:31:09.853724Z | MOTION | MOT 0 1 (present=False, observation valid=True)
2026-08-07T07:31:12.553609Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T07:31:12.561532Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T07:31:12.569627Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T07:31:12.603754Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:31:12.613395Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:31:12.621807Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:31:40.004540Z | MOTION | MOT 1 1 (present=True, observation valid=True)
2026-08-07T07:31:46.154693Z | MOTION | MOT 0 1 (present=False, observation valid=True)
2026-08-07T07:33:15.454865Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T07:33:15.464479Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T07:33:15.473177Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T07:33:15.504904Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:33:15.515442Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:33:15.523724Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:33:16.754859Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T07:33:16.764635Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T07:33:16.772149Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T07:33:16.804884Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:33:16.811438Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:33:16.818113Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:33:18.055226Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T07:33:18.063797Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T07:33:18.068044Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T07:33:18.105020Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:33:18.115965Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:33:18.125787Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:33:18.254851Z | MOTION | MOT 1 1 (present=True, observation valid=True)
2026-08-07T07:33:18.804853Z | MOTION | MOT 0 1 (present=False, observation valid=True)
2026-08-07T07:33:21.455077Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T07:33:21.462959Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T07:33:21.474025Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T07:33:21.504865Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:33:21.514250Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:33:21.524358Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:36:39.205621Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T07:36:39.212561Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T07:36:39.218527Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T07:36:39.455843Z | SILENT | a: sending again after 0.300 s of silence (6 ticks)
2026-08-07T07:36:39.471470Z | SILENT | b: sending again after 0.300 s of silence (6 ticks)
2026-08-07T07:36:39.483126Z | SILENT | mot: sending again after 0.300 s of silence (6 ticks)
2026-08-07T07:37:01.805556Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T07:37:01.855669Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:37:03.005732Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T07:37:03.055489Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T07:38:09.006400Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T07:38:09.014348Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T07:38:09.306651Z | SILENT | a: sending again after 0.350 s of silence (7 ticks)
2026-08-07T07:38:09.313332Z | SILENT | b: sending again after 0.350 s of silence (7 ticks)
2026-08-07T07:39:53.456979Z | LINK | down (recv failed: [Errno 104] Connection reset by peer). Both freshness sequences stop advancing at the writer within one of its cycles, and the F-program reads both channels as missing - a demand, not a zero
2026-08-07T07:39:53.506730Z | SILENT | channel A: the link would not take the line, so the reading is DROPPED. It is not queued and not resent - a queued reading arrives stale, which is the one thing this link may not deliver
2026-08-07T07:39:53.512717Z | SILENT | channel B: the link would not take the line, so the reading is DROPPED. It is not queued and not resent - a queued reading arrives stale, which is the one thing this link may not deliver
2026-08-07T07:39:55.556636Z | LINK | connect attempt 2 to 172.19.176.1:45016 failed: no completion within 2.0 s. While the link is down this node sends nothing; the writer freezes both freshness sequences and drives MotionPresent TRUE, which is the demanding direction and its contract, not ours to duplicate
2026-08-07T07:39:57.606752Z | LINK | connect attempt 3 to 172.19.176.1:45016 failed: no completion within 2.0 s. While the link is down this node sends nothing; the writer freezes both freshness sequences and drives MotionPresent TRUE, which is the demanding direction and its contract, not ours to duplicate
2026-08-07T07:39:59.656679Z | LINK | connect attempt 4 to 172.19.176.1:45016 failed: no completion within 2.0 s. While the link is down this node sends nothing; the writer freezes both freshness sequences and drives MotionPresent TRUE, which is the demanding direction and its contract, not ours to duplicate
2026-08-07T07:40:01.706688Z | LINK | connect attempt 5 to 172.19.176.1:45016 failed: no completion within 2.0 s. While the link is down this node sends nothing; the writer freezes both freshness sequences and drives MotionPresent TRUE, which is the demanding direction and its contract, not ours to duplicate
2026-08-07T07:40:03.757342Z | LINK | connect attempt 6 to 172.19.176.1:45016 failed: no completion within 2.0 s. While the link is down this node sends nothing; the writer freezes both freshness sequences and drives MotionPresent TRUE, which is the demanding direction and its contract, not ours to duplicate
2026-08-07T07:40:04.090930Z | EXIT | link attempts 7, connections 1, drops 1; sent SPD A 65248, SPD B 65217, MOT 65214, PING 3204; refused non-finite 0, out-of-range 0; silent ticks A 895, B 926, MOT 717; discarded stale A 0, B 0, MOT 65
