2026-08-07T15:47:36.604647Z | LINK | writer address 172.19.176.1:45016 read back from WSL default route (ip route show default)
2026-08-07T16:39:00.705812Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T16:39:00.758395Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T16:39:00.775349Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T16:39:00.807031Z | SILENT | a: sending again after 0.101 s of silence (2 ticks)
2026-08-07T16:39:00.821440Z | SILENT | b: sending again after 0.101 s of silence (2 ticks)
2026-08-07T16:39:00.832794Z | SILENT | mot: sending again after 0.150 s of silence (3 ticks)
2026-08-07T16:39:09.798279Z | MOTION | MOT 0 1 (present=False, observation valid=True)
2026-08-07T16:39:18.549081Z | MOTION | MOT 1 1 (present=True, observation valid=True)
2026-08-07T16:39:24.398031Z | MOTION | MOT 0 1 (present=False, observation valid=True)
2026-08-07T16:39:42.489003Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T16:39:42.539247Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T16:40:29.381019Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T16:40:29.431223Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T16:40:43.072468Z | MOTION | MOT 1 1 (present=True, observation valid=True)
2026-08-07T16:40:43.622341Z | MOTION | MOT 0 1 (present=False, observation valid=True)
2026-08-07T16:41:09.714022Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T16:41:09.764023Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T16:42:18.299873Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T16:42:18.349925Z | SILENT | mot: sending again after 0.099 s of silence (2 ticks)
2026-08-07T16:42:49.592375Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T16:42:49.642474Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T16:43:14.733563Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T16:43:14.783628Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T16:44:13.217809Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T16:44:13.267939Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T16:44:22.518283Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T16:44:22.568520Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T16:44:56.610309Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T16:44:56.660502Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T16:45:02.360443Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T16:45:02.410285Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T16:45:15.950989Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T16:45:16.000857Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T16:45:38.344359Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T16:45:38.394367Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T16:45:47.844496Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T16:45:47.894707Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T16:47:18.664060Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T16:47:18.714408Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T16:48:28.449995Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T16:48:28.500147Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T16:48:28.799898Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T16:48:28.850071Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T16:48:29.950108Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T16:48:30.000167Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T16:49:53.924022Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T16:49:53.974232Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T16:50:41.460853Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T16:50:41.510717Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T16:51:32.402155Z | EXIT | link attempts 5, connections 2, drops 1; sent SPD A 72838, SPD B 72820, MOT 72701, PING 3721; refused non-finite 0, out-of-range 0; silent ticks A 3893, B 3911, MOT 3905; discarded stale A 0, B 0, MOT 215
2026-08-07T16:51:32.424109Z | LINK | down (node shutting down). Both freshness sequences stop advancing at the writer within one of its cycles, and the F-program reads both channels as missing - a demand, not a zero
